1.9324 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
52.7912 	EXP 	img1: autoDraw = True
57.7954 	EXP 	img1: autoDraw = False
58.2315 	EXP 	img2: autoDraw = True
63.0386 	DATA 	Keypress: left
63.0404 	EXP 	img1: autoDraw = False
63.0404 	EXP 	img2: autoDraw = False
63.0404 	EXP 	text: autoDraw = True
64.0398 	EXP 	New trial (rep=0, index=5): {'Img1': 'Images\\1_1.jpg', 'Img2': 'Images\\1_2.jpg', 'corrAns': 'right', 'Equal': 'no'}
64.1424 	EXP 	text: autoDraw = False
64.1424 	EXP 	img1: image = 'Images\\1_1.jpg'
64.1424 	EXP 	img2: image = 'Images\\1_2.jpg'
64.1424 	EXP 	img1: autoDraw = True
69.1439 	EXP 	img1: autoDraw = False
69.5357 	EXP 	img2: autoDraw = True
76.1147 	DATA 	Keypress: right
76.1167 	EXP 	img1: autoDraw = False
76.1167 	EXP 	img2: autoDraw = False
76.1167 	EXP 	text: autoDraw = True
77.1169 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
77.1184 	EXP 	New trial (rep=0, index=0): None
77.1528 	EXP 	text: autoDraw = False
77.1528 	EXP 	img1: image = 'Images\\1_1.jpg'
77.1528 	EXP 	img2: image = 'Images\\1_2.jpg'
77.1528 	EXP 	img1: autoDraw = True
82.1572 	EXP 	img1: autoDraw = False
82.6171 	EXP 	img2: autoDraw = True
83.4217 	DATA 	Keypress: right
83.4232 	EXP 	img1: autoDraw = False
83.4232 	EXP 	img2: autoDraw = False
83.7594 	EXP 	window1: mouseVisible = True
